	46_x1_CHR	46_x1_POS	46_x2_CHR	46_x2_POS	47_x1_CHR	47_x1_POS	47_x2_CHR	47_x2_POS	95_x1_CHR	95_x1_POS	95_x2_CHR	95_x2_POS
19205	#N/A	#N/A	#N/A	#N/A	1	139.1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
31027	#N/A	#N/A	#N/A	#N/A	1	139.1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
110820	1	139.25	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	144.71	#N/A	#N/A
45724	1	139.25	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
88552	9	139.64	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	9	144.8	#N/A	#N/A
202810	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	140.31	#N/A	#N/A
56759	#N/A	#N/A	#N/A	#N/A	1	140.31	#N/A	#N/A	1	143.04	#N/A	#N/A
26342	3	140.37	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	12	194.62	#N/A	#N/A
78817	3	140.37	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
123004	3	345.45	3	140.37	#N/A	#N/A	#N/A	#N/A	12	189.42	#N/A	#N/A
25140	#N/A	#N/A	#N/A	#N/A	3	140.37	#N/A	#N/A	12	194.92	#N/A	#N/A
70666	3	162.09	3	210.83	3	321.07	#N/A	#N/A	12	140.39	#N/A	#N/A
28536	#N/A	#N/A	#N/A	#N/A	1	142.13	#N/A	#N/A	1	141.07	#N/A	#N/A
98456	3	245.75	3	141.91	3	281.36	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
649	3	141.91	#N/A	#N/A	3	329.31	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
22981	3	141.91	#N/A	#N/A	3	185.15	#N/A	#N/A	12	190.33	#N/A	#N/A
35057	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	2	141.92	#N/A	#N/A
42428	#N/A	#N/A	#N/A	#N/A	1	142.13	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
86281	1	142.13	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
100587	1	142.13	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	145.31	#N/A	#N/A
44850	1	142.13	#N/A	#N/A	1	144.55	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
119130	1	142.44	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	145.46	#N/A	#N/A
160716	1	142.59	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
26795	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	9	142.98	#N/A	#N/A
77352	1	143.04	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
52808	1	143.04	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
33591	#N/A	#N/A	#N/A	#N/A	1	143.04	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
26069	3	143.45	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
71605	3	163.31	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	12	229.76	12	143.46
41594	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	12	143.46	#N/A	#N/A
79280	#N/A	#N/A	#N/A	#N/A	1	144.25	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
103536	#N/A	#N/A	#N/A	#N/A	3	274.46	3	144.67	#N/A	#N/A	#N/A	#N/A
92760	#N/A	#N/A	#N/A	#N/A	3	144.67	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
173226	#N/A	#N/A	#N/A	#N/A	3	144.67	3	175.36	#N/A	#N/A	#N/A	#N/A
29089	#N/A	#N/A	#N/A	#N/A	3	144.67	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
73947	#N/A	#N/A	#N/A	#N/A	3	144.97	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
41750	#N/A	#N/A	#N/A	#N/A	3	144.97	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
25460	6	145	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	6	145	#N/A	#N/A
18991	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	6	145	#N/A	#N/A
121780	#N/A	#N/A	#N/A	#N/A	6	145	#N/A	#N/A	6	146.21	#N/A	#N/A
103596	#N/A	#N/A	3	173.83	#N/A	#N/A	#N/A	#N/A	12	178.45	12	145.3
193347	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	2	145.64	#N/A	#N/A
60486	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	2	145.64	#N/A	#N/A
184845	1	145.76	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
44189	6	145.91	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
216522	6	145.91	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	6	150.15	#N/A	#N/A
71503	6	145.91	#N/A	#N/A	6	150.15	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
25012	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	2	145.95	#N/A	#N/A
28305	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	2	145.95	#N/A	#N/A
6211	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	2	145.95	#N/A	#N/A
31849	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	2	145.95	#N/A	#N/A
113941	1	146.37	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
30788	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	146.52	#N/A	#N/A
83837	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	146.52	#N/A	#N/A
35907	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	12	146.52	#N/A	#N/A
44096	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	146.97	#N/A	#N/A
122608	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	147.28	#N/A	#N/A
73125	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	147.28	#N/A	#N/A
25510	1	147.43	#N/A	#N/A	1	149.69	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
24378	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	147.43	#N/A	#N/A
41082	#N/A	#N/A	#N/A	#N/A	1	149.69	#N/A	#N/A	1	147.58	#N/A	#N/A
115072	1	147.88	#N/A	#N/A	1	147.58	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
274	1	148.03	#N/A	#N/A	1	149.69	#N/A	#N/A	1	147.58	#N/A	#N/A
75588	#N/A	#N/A	#N/A	#N/A	4	147.67	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
119554	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	147.73	#N/A	#N/A
116892	1	147.88	#N/A	#N/A	1	149.69	1	149.69	#N/A	#N/A	#N/A	#N/A
22212	1	148.33	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	147.88	#N/A	#N/A
70567	#N/A	#N/A	#N/A	#N/A	4	147.97	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
37232	1	148.33	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	148.03	#N/A	#N/A
28056	1	148.18	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
36946	1	148.33	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	148.18	#N/A	#N/A
237839	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	148.18	#N/A	#N/A
22714	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	148.18	#N/A	#N/A
91534	1	148.33	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	148.18	#N/A	#N/A
18159	1	148.18	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
161418	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	148.18	#N/A	#N/A
34263	1	148.18	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
121650	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	148.18	#N/A	#N/A
98954	#N/A	#N/A	#N/A	#N/A	4	148.43	#N/A	#N/A	4	148.28	#N/A	#N/A
26799	1	148.33	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	148.49	#N/A	#N/A
73576	1	148.33	#N/A	#N/A	1	149.69	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
407327	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	12	148.38	#N/A	#N/A
46804	#N/A	#N/A	#N/A	#N/A	4	148.43	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
25693	4	159.73	#N/A	#N/A	4	148.43	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
97510	4	166.86	#N/A	#N/A	4	148.43	#N/A	#N/A	4	148.58	#N/A	#N/A
32564	#N/A	#N/A	#N/A	#N/A	4	148.43	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
72947	#N/A	#N/A	#N/A	#N/A	4	148.43	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
68676	4	159.73	#N/A	#N/A	4	148.43	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
123664	#N/A	#N/A	#N/A	#N/A	4	148.43	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
31702	#N/A	#N/A	#N/A	#N/A	4	148.43	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
154679	#N/A	#N/A	#N/A	#N/A	4	148.43	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
198168	4	159.73	#N/A	#N/A	4	148.43	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
86449	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	4	148.43	#N/A	#N/A
25921	#N/A	#N/A	#N/A	#N/A	4	148.43	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
124056	4	159.73	#N/A	#N/A	4	148.43	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
415	4	159.73	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	4	148.43	#N/A	#N/A
37778	#N/A	#N/A	#N/A	#N/A	4	148.43	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
65134	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	148.49	#N/A	#N/A
24146	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	148.49	#N/A	#N/A
27912	#N/A	#N/A	#N/A	#N/A	1	148.94	#N/A	#N/A	1	148.49	#N/A	#N/A
6457	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	148.49	#N/A	#N/A
92278	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	148.49	#N/A	#N/A
125357	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	148.49	#N/A	#N/A
260920	1	148.49	#N/A	#N/A	1	149.69	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
115573	4	159.88	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	4	148.58	#N/A	#N/A
127501	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	4	148.58	#N/A	#N/A
45142	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	4	148.58	#N/A	#N/A
224177	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	4	148.58	#N/A	#N/A
65703	3	205.64	#N/A	#N/A	3	235.36	#N/A	#N/A	12	148.68	#N/A	#N/A
22566	3	206.25	#N/A	#N/A	3	223.68	3	235.36	12	148.68	#N/A	#N/A
64186	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	4	148.73	#N/A	#N/A
18113	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	4	148.73	#N/A	#N/A
35584	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	4	148.73	#N/A	#N/A
239233	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	4	148.73	#N/A	#N/A
72802	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	148.79	#N/A	#N/A
117673	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	148.79	#N/A	#N/A
73117	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	12	148.98	#N/A	#N/A
213052	1	149.24	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
36181	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	12	149.29	#N/A	#N/A
49098	1	149.39	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	149.69	#N/A	#N/A
82970	#N/A	#N/A	#N/A	#N/A	1	149.54	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
83564	1	149.54	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
30378	#N/A	#N/A	#N/A	#N/A	1	149.69	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
21933	#N/A	#N/A	#N/A	#N/A	1	149.69	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
101369	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	149.69	#N/A	#N/A
124338	1	166.42	#N/A	#N/A	1	149.69	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
134474	#N/A	#N/A	#N/A	#N/A	1	149.69	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
36251	#N/A	#N/A	#N/A	#N/A	1	149.69	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
58482	1	149.69	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
82893	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	149.69	#N/A	#N/A
36036	1	149.69	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
78313	1	150	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	149.69	#N/A	#N/A
23784	#N/A	#N/A	#N/A	#N/A	4	149.79	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
65229	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	149.85	#N/A	#N/A
39088	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	12	149.9	#N/A	#N/A
65062	1	150	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	151.96	#N/A	#N/A
61868	1	150	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
40821	1	150	#N/A	#N/A	1	155.34	#N/A	#N/A	1	151.96	#N/A	#N/A
65346	1	150	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	150.45	#N/A	#N/A
97593	#N/A	#N/A	#N/A	#N/A	1	150	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
222168	1	150	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
68603	1	150	#N/A	#N/A	1	151.06	#N/A	#N/A	1	150.45	#N/A	#N/A
228268	#N/A	#N/A	#N/A	#N/A	6	150	6	150.45	#N/A	#N/A	#N/A	#N/A
65433	#N/A	#N/A	#N/A	#N/A	6	150	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
116589	#N/A	#N/A	#N/A	#N/A	1	150.15	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
68841	#N/A	#N/A	#N/A	#N/A	6	150.15	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
78938	#N/A	#N/A	#N/A	#N/A	6	150.15	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
106775	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	6	150.15	#N/A	#N/A
156357	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	6	150.15	#N/A	#N/A
72133	#N/A	#N/A	#N/A	#N/A	1	151.81	#N/A	#N/A	1	150.3	#N/A	#N/A
12783	#N/A	#N/A	#N/A	#N/A	1	150.3	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
41795	1	150.45	1	163.83	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
35068	#N/A	#N/A	#N/A	#N/A	1	155.34	#N/A	#N/A	1	150.45	#N/A	#N/A
93379	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	150.45	#N/A	#N/A
82318	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	150.45	#N/A	#N/A
114946	#N/A	#N/A	#N/A	#N/A	1	151.66	#N/A	#N/A	1	150.45	#N/A	#N/A
123059	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	150.45	#N/A	#N/A
45106	6	150.61	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
54335	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	6	150.61	#N/A	#N/A
38837	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	6	150.61	#N/A	#N/A
79768	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	6	150.61	6	150.61
4536	1	163.83	1	151.06	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
132452	1	151.06	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
67334	1	151.06	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
78471	1	151.06	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
117771	1	151.06	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
6287	1	151.06	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
126806	1	151.06	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
79165	1	151.06	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
65632	1	151.06	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
257119	1	151.06	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
105655	1	151.06	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
27310	1	164.9	1	151.06	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
25249	1	151.06	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
10972	#N/A	#N/A	#N/A	#N/A	1	151.06	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
68771	1	163.83	1	151.06	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
253144	1	151.51	#N/A	#N/A	1	165.05	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
3369	9	151.85	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
16887	1	151.96	#N/A	#N/A	1	155.34	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
31989	1	151.96	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
121999	1	151.96	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
123811	1	151.96	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
68241	1	151.96	#N/A	#N/A	1	165.05	#N/A	#N/A	1	175.43	#N/A	#N/A
99644	1	151.96	1	166.42	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
156849	1	151.96	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
6995	1	151.96	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
41563	1	164.9	1	151.96	#N/A	#N/A	#N/A	#N/A	1	175.43	#N/A	#N/A
21889	1	151.96	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
117163	1	151.96	#N/A	#N/A	1	152.42	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
87725	1	151.96	#N/A	#N/A	1	155.34	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
68786	1	151.96	#N/A	#N/A	1	152.42	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
97445	1	151.96	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
37304	1	151.96	1	163.83	1	155.34	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
392519	1	151.96	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
33082	1	166.42	1	151.96	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
120688	1	151.96	#N/A	#N/A	1	155.34	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
106744	1	151.96	#N/A	#N/A	1	155.34	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
262185	1	151.96	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
44976	1	166.42	1	151.96	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
127350	1	151.96	1	164.9	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
98151	1	163.83	1	151.96	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
22169	1	151.96	#N/A	#N/A	1	155.34	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
18330	1	151.96	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	175.43	#N/A	#N/A
41639	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	151.96	#N/A	#N/A
41906	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	151.96	#N/A	#N/A
76080	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	151.96	#N/A	#N/A
28882	#N/A	#N/A	#N/A	#N/A	1	155.34	#N/A	#N/A	1	151.96	#N/A	#N/A
135397	#N/A	#N/A	#N/A	#N/A	1	152.42	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
117016	3	202.89	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	12	152.7	#N/A	#N/A
9080	#N/A	#N/A	#N/A	#N/A	3	246.97	#N/A	#N/A	12	153.01	#N/A	#N/A
36271	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	2	153.12	#N/A	#N/A
9321	#N/A	#N/A	#N/A	#N/A	3	225.81	3	316.49	12	153.31	#N/A	#N/A
73704	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	12	153.31	#N/A	#N/A
21733	#N/A	#N/A	#N/A	#N/A	3	225.81	#N/A	#N/A	12	153.31	#N/A	#N/A
83462	#N/A	#N/A	#N/A	#N/A	4	153.73	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
63979	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	12	153.92	#N/A	#N/A
57228	#N/A	#N/A	#N/A	#N/A	4	154.04	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
240874	#N/A	#N/A	#N/A	#N/A	4	154.04	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
28951	#N/A	#N/A	#N/A	#N/A	4	154.04	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
250965	#N/A	#N/A	#N/A	#N/A	4	154.04	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
4284	#N/A	#N/A	#N/A	#N/A	4	154.19	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
75498	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	12	154.53	#N/A	#N/A
153672	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	4	155.1	#N/A	#N/A
86139	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	12	155.14	#N/A	#N/A
73093	3	314.97	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	12	155.14	#N/A	#N/A
99618	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	12	155.14	#N/A	#N/A
26977	#N/A	#N/A	#N/A	#N/A	1	155.34	#N/A	#N/A	1	166.42	#N/A	#N/A
21641	#N/A	#N/A	#N/A	#N/A	1	155.34	#N/A	#N/A	1	166.42	#N/A	#N/A
88892	#N/A	#N/A	#N/A	#N/A	1	155.34	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
4000	#N/A	#N/A	#N/A	#N/A	1	155.34	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
95979	#N/A	#N/A	#N/A	#N/A	1	155.34	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
88013	1	163.83	#N/A	#N/A	1	155.34	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
71898	#N/A	#N/A	#N/A	#N/A	1	155.34	#N/A	#N/A	1	174.68	#N/A	#N/A
4330	#N/A	#N/A	#N/A	#N/A	1	155.34	#N/A	#N/A	1	175.43	#N/A	#N/A
120275	#N/A	#N/A	#N/A	#N/A	1	155.34	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
87630	1	166.42	#N/A	#N/A	1	155.34	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
6751	#N/A	#N/A	#N/A	#N/A	1	155.34	#N/A	#N/A	1	175.43	#N/A	#N/A
86021	1	166.42	#N/A	#N/A	1	155.34	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
91600	1	163.68	#N/A	#N/A	1	155.34	#N/A	#N/A	1	169.45	#N/A	#N/A
16530	#N/A	#N/A	#N/A	#N/A	1	155.34	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
37444	#N/A	#N/A	#N/A	#N/A	1	155.34	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
123889	#N/A	#N/A	#N/A	#N/A	1	155.34	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
114684	#N/A	#N/A	#N/A	#N/A	1	155.34	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
